198	a cat is playing with a ball	a kitten plays with a watermelon, a kitty trying to eat watermelon, the cat tried to bite a watermelon, a cat is playing with a watermelon, a kitten is try to eat water milon, the cat is playing with watermelon, a cat is playing with watermelon, a cat is playing with the watermelon, a kitten plays with watermelon, a cat is attacking a watermelon, a cat plays with a watermelon, a cat is playing, a small kitten trying to play with a watermelon and cant wrap their paws around it, a brown and white colored kitten lying on the floor is trying to grab and bite a whole watermelon, a cat is trying to eat a watermelon, a cat is playing with a watermelon, a kitten is playing with a watermelon, a cat is playing with a watermelon, a cat is playing with watermelon, a kitten wrestles a watermelon, a cat is attacking a watermelon, a cat is attacking a watermelon, a kitten is rolling around on the floor with a watermelon, the cat is playing with a watermelon, a cat is playing with watermelon, a cat is playing with watermelon, a kitten plays with a watermelon, the cat played with the watermelon, a cat is playing with the watermelon, the cat playing with watermelon, a cat is playing with a watermelon, a cat playing with watermelon, a kitten is playing with water melon, a cat plays with a watermelon, a kitten playing with a watermelon and trying to cut it out with his nails and teeths, a cat is playing with a watermelon, a kitten plays with a watermelon, a cat is playing with the water melon, a cat playing with a watermelon, a cat plays with a watermelon on the floor, a kitten wrapped around a watermelon, a kitten is playing with a watermelon, kitten vs watermelon, a cat playing with watermelon, a cat is playing with a watermelon, a cat is playing with a watermelon, a kitten is playing with a water melon, a cat is trying to eat the watermelon, a kitten is fighting with the watermelon, a cat wrestles with an enormous watermelon, a cat plays with a watermelon, a kitten is playing with a watermelon, a cat is playing with a watermelon, a young cat attacks a watermelon, a kitten is playing with a watermelon, the kitten trying to eat water melon, a cat is playing with a watermelon, a kitten is playing with a watermelon
199	a man is doing exercise	a man is lifting himself, a man performs a body lifting exercise, a man is doing exercise in gym, a man is working out in a gym, a man is doing exercise, a man is exercising, a group of men are in the gym, a man is excercising in a gym, a man standing is doing pushups using the bars at a gym, the man exercised on a piece of equipment, a man doing excersise, men are working in the gym, a man is doing exercise in gym, a man is exercising, a man in a gym doing vertical pushups, a man is doing pushups on a machine, a man is doing arm lunges on a machine at a gym, a man is exercising, a man is doing a pushup exercise in a gym, a man is exercising in a gym, some people exercising, a man exercising in gym, a man exercises at the gym, a man is doing bar dips at the gym, a man is doing exercise, a man is doing excercise, the man is exising, a man is working out in a gym, the man is exercising, the man did pushups on the the machine, a young man is at the gym and working out, a man is exercising, a man is doing push ups in the gym, a man doing exercise in gym, a boy doing some exercise in a men gym, a man is doing workout in gym, a man is doing exercise in gym, a man is exercising, someone is exercising, a man is working out in a gym, a man is doing exercise, men excercise the gym to maintain him body, a man is doing exercise
200	a cat is playing	a cat sticks its head in a bag, a cat walking on a sofa and trying to grab something from a packet, the cat is leaving the head inside the cover, a cat gets a paper bag stuck on its head, a cats head is stuck in a paper bag, a cat put its head in a paper bag and gets it stuck though eventually the cat is able to get the bag off, a cat puts its head in a paper bag then manages to remove the paper bag from its head, a cat is trying to free herself, cats funny comedy, a cat walks across a couch inserts head into paper bag and struggles to get it off, a cat is putting its head into a brown paper cover, the cat had his head in a paper bag, a cat is playing on sofa, cat playing with a bag, the cat has a paper bag on its head, a cat doing some kind of strange tricks on sofa, a cat gets a bag stuck on its head, a cat is playing with a paper bag and gets it stuck on its head, a cat is wearing a bag on its head, a cat has a bag on its head, a strange cat is covering its face, a cat is playing on the sofa, the cat is playing with a cover, a cat puts a cover on his head, a cat puts his head in a bag, a cat is slipping its head into a paper bag then pushing it off, a cat sticks its head into a paper bag and walks around, a cat put its head in to the pack, the cat maru is covering its face with a cover and a few minutes later it had taken that, a cat is sarching into the cover, the strangest cat on the planet, a cat putting its head in a bag, a cat trying to remove the face cover, a cat gets its head stuck in a small paper bag, a cat pushes a paper bag over its head and subsequently has trouble removing it, the cat had his head in a paper bag, a cats head is stuck inside a paper bag, a cat is playing, a cat is entering its head into a cover, a cat puts a bag on his head and then takes it back off, a cat get his head stuck in a bag, a cat gets his head stuck in a paper bag, a cat sticks his head into a paper bag, a cat is covering his mouth with a envelope, a cat is moving with a packet on the face, a strange cat put his face in the paper pocket, a grey cat walking on a sofa pushes his head into a brown cover and finally manages to get it off after struggling for a while, a cat is walking with a bag on its head
201	a woman is dancing	a blond in a tight outfit is doing a sultry dance, a woman is dancing in a living room, thirll and warn chills, a blond woman in a slinky gown is dancing, a woman is dancing, the girl is dancing, a woman is dancing, a woman is dancing, a lady is dancing, a woman is dancing, a woman is dancing, a lady is standing, a woman is dancing, a girl dancing, the woman is dancing, a woman in a tight dress is dancing around a room, the lady danced in her living room, a woman dances in her living room, a lady is dancing, a woman is dancing, the woman is dancing, a woman is dancing, a girl is dancing, a woman is dancing, a woman is dancing, a woman dancing in diffrent style, a girl is dancing, the lady danced in her living room, a woman is dancing, the lady danced in the living room, a woman dances
202	a man is slicing bread	the cook is slicing bread, the man is teaching how to use a bread knife, one person is explaining how to use knife on the bread, a man is slicing bread, a man is cutting a bread, a person is slicing bread with a bread knife, a man is slicing a loaf of bread with a knife, demonstration of knife on how to cut a bread through it, slicing bread the way it should be done, a man slices a loaf of bread, a man is slicing bread, a guy is cutting the bread, a person is slicing bread with a knife, a man is using a knife to slice a loaf of bread into pieces, a man is cutting the pices of bun, a man slices bread with a knife, a person is slicing bread very carefully, a man slicing bread, a man is slicing a loaf of french bread with a large knife, a man is slicing a whole bread loaf using a bread knife, a man is cutting a bread using a knife, a man is cutting bread, someone sliced a loaf of bread, a man is cutting bread, bread is sliced, a man is slicing a loaf of bread, a man slicing a loaf of bread, man cutting bread with bread knife, a man is slicing bread on a cutting board, a man is slicing a french bread loaf, a man is slicing bread, the lady sliced a loaf of bread, a man is slicing a loaf of bread, someone is slicing a bread, a men useing a bread knife, a man is slicing a loaf of bread, a person is slicing bread with a knife, a person cuts up some bread, a man cutting a bread in to slice, white bread is being handsliced, a chef is slicing a bread, the old man slices bread, a man is cutting the breads, a man making pieces of bread, a man making slices of bread with knife, the person is cutting the bread, a man is cutting bread, a man is buttering a piece of bread, someone slicing bread, bread is being sliced, a man showing how to use a bread knife, a person is slicing bread with a bread knife, a man is slicing bread, a man is slicing a loaf of bread, a chef is cutting bread, a man is making bread with knife
203	a man is singing	a man is singing in front of a microphone, a man is singing, a man sang into a microphone, a man is singing, a man is singing, he is playing music, two guys are playing guitar in the stage, men are playing guitar, a man is singing, a famous singer oasis singing in some kind of concert or music show, the man is singing, a man is singing through the mike, a man is singing into a microphone, a man is singing into a microphone, a singer sings, people are playing music, a man is singing, a man is singing at a microphone, a man is singing, a man singing, the man sang into the microphone, a man is singing into a microphone, a man singing infront of mike, a man is singing, a person is singing into a microphone, a man is singing, a singer is singing, a person singing a song, boy singing on the mike, a man is singing into a microphone, a man sings into a microphone, a man is singing onstage, a man is singing into a microphone, a man is singing into the microphone, a man sings into a microphone, the person is singing, a man is singing into a microphone, a man singing song on stage, a man is singing on a stage, a man is singing into a microphone, super song video, a man is singing, a man sings into a microphone, a man sings into a microphone, one man singing a song
204	a man is riding a motorcycle	prabhudeva acting very good and nice song, a cuple on the bycycle, i also love this song really very much thank you for the upoad, a woman is sitting sideways in front of a man peddling a bicycle, the man gave the woman a ride in the front of his bicycle, a man and woman are riding a bike, a man and a woman is riding on a bicycle, the man and woman are riding a bicycle, two persons are going on bicycle, a man and woman is riding in a cycle, a men and women is sit in the cycle, a man and woman is riding on a bike, two people are riding a bike, two people are riding a bike, the man and woman are bicyling together, a man and woman are riding a bike, a man and woman ride a bike, a man and woman are riding a bike down a street, a man and woman ride a bike together, a man and woman ride a bicycle, featuirng a film, a man and girl are riding the bicycle, the boy and girl is going on the bike, a hero is riding a bicycle along with a heroine, a man and a woman are riding a bicycle, a couple are sharing a bike, the man gave the woman a ride on his bike, the lovers are riding by bicycle, the man gave the lady a ride in the front of his bike, a man is riding a bicycle
205	a man is playing a guitar	a singer is playing and singing gitar, a man is rocking and playing the guitar on stage, he is a simple music, a man is playing electric guitar, a man is playing the guitar, a man playing guitar, a man playing guitar, a man is playing a guitar, a man is playing a guitar, the person is playing the music, a boy speaking something on a mic on the stage, a man is playing an electric guitar, the group slayer plays a song onstage, the rock star played his guitar, someone is playing an electric guitar, man plays an electric guitar in a music video, a man is playing en electric guitar, a man is playing the electric guitar, a man is playing electric guitar, a man is playing on the guitar, somebody is playing a guitar, a men playig a gitter, a man is playing a guitar, the man is playing the guitar, people playing music, a man is playing a guitar, one man playing a gitar, a man is playing guitar, someone is playing guitar, someone plays guitar, a rock star playing his guitar, a man is playing a guitar, a man plays guitar, the person is playing guttier, man playing hard rock music on a electric quitar, someone is playing guitar, a guy is playing guitar on the stage, a man is playing a guitar, a person plays a guitar, a guitarist plays music on stage, the rock star performed with his guitar, someone is playing a guitar, a person is playing a guitar, a person is playing a guitar, a man performing with a guitar, a man is playing guitar, a man jams on his electric guitar, a man performing a guitar, slayerwar ensamble, the song supper
206	a man is cooking his kichen	a woman is pulling pieces of chicken apart, a woman is shredding chicken, a ledy make chicken tortilla casserole, a woman is shredding chicken, a lady is peeling chicken strips from a piece of grilled chicken, a short clip about making a chicken tortilla casserole, a woman is peeling chicken off of its bone with her hands, a women is preparing chicken, a girl making chicken, a woman gives us a demo to prepare chicken tortilla, a women making chicken tortilla casserole, the lady shredded chicken, a woman tearing a big piece of chicken into small pieces, a woman is separating the meat, preparing a yummy chicken dish, a lady is making chicken in to pieces, a woman is deboning a chicken, a woman is picking apart cooked chicken, a woman pulling apart chicken, the woman is shredding chicken, a lady is making the chicken into pieces, a woman is tearing chicken into pieces, a woman is pulling pieces off a chicken breast, a woman is pulling small pieces off a big piece of chicken, a woman is shredding roasted chicken, a woman is pulling chicken into pieces, a woman shreads cooked chicken breast, a lady is prepairing chicken reciepe, a woman is pulling chicken off th bone, a lady is making chicken into small pieces, a woman is tearing apart meat with her hands, chicken is being pulled apart, a woman shreds chicken, a woman is shredding a cooked chicken, a woman is makeing chicken tortilla casserole, snatching pieces of chicken, a woman is shredding chicken, a woman cooking chicken, a woman is shredding a chicken breast into small pieces using her fingers, a piece of chicken is being torn apart, a woman is separating chicken, the woman is shredding the chicken, woman is piercing the meat, a woman shreds chicken with her hands, a lady make chicken tortilla casserole, a woman cooking her kichen, a women is pulling apart cooked chicken, a woman is shredding cooked chicken, a woman breaks up cooked chicken, a woman is pulling chicken meat from a cooked chicken breast, a girl tore pieces of chicken, a woman is shredding chicken, a woman is shredding a cooked chicken breast, a lady making some dish in the kitchen, a women make chicken, a woman is pulling chicken meat apart, a woman is shredding chicken, a woman is tearing off small pieces of meat from a chicken breast, a woman is peeling chicken meat
207	a man is doing exercise	a man is serving food to a group of children, a man is serving food to children, a waiter serves four kids at a restuarant, the children are ready to eat, a man serves a bunch of kids in a diner, the kids are eating, a diner chef is serving kids at a booth, a video on barth and the health inspector, a man is serving food to some kids, people are eating, all people are eating, a man is serving some food, a man serves food to children, health parts, a cook serves four kids while smoke emerges from the kitchen, a man is serving plates to the children, a man serves food to a group of kids, a man is serving food to children, a cook serving food, a man is serving a table of children some food, a man is serving food, a man wearing a chef cap is serving plates of food on a table where four children are seated, a man serves food to children, the man served snacks to the kids at the table, four kids are eating, the waiter served the kids a snack, four children are eating at a restaurant, a short clip about health inspector, a chef is serving food and speaking
208	a man is riding a horse	a man is lifting weights, a man is lifting weights on garage, a man is doing bench presses, when the mom opened the garage door her son was lifting weights on the weight bench, a man bench presses weights, the man was lifting weights, someone is working out, the mother opened the garage door and found her son pumping iron on the bench, a person is working out in a garage, a young man lifts weights in a garage with a woman watching, a man is lifting weights in a garage, white man pumping iron in a garage, a man lifts weights in a garage, a man doing excersise, a girl is standing, the person is doing exercise, a lady is talking, a man lying on his back is lifting heavy weights in his garage as a woman shouts at him, a short clip from a hollywood movie showing a child, a man lifts weights, the man is doing exercise in the garage, a man exercising while the woman is talking to him, a man is doing exercise, a man doing waight lifting, a man is exercising with weight, a woman is watching a man lift weights, a man is lifting weights, a man is lifting weights in a garage, american beauty 1999 movie trailer, a man pull down weight in order to do exercise, kevin spacey bench pressing in a garage, a man is weight training, a man is lifting weights, a man is doing exercise, a man is lifting the weight, a man american beauty 1999 movie trailer, a man is lifting weights, a man is lifting weights, a girl is standing in the road, a man is lifting weights in a garage
209	a man is cooking	someone is kneeding dough, a man is kneading dough, a man giving tips how to make fresh pasta, a man is mashing dough on a counter, a man is mixing recipe for pasta, a man kneads dough, a man is preparing dough for fresh pasta noodles, the man is kneading dough, making fresh pasta step by step, a cook is kneading a dough, a man cooking his kichen, a man kneads a wad of dough, a man kneading dough, the man punched the dough, a man coking pasta, the person is making something with atta, a man is making pasta, the man is kneading dough, the man is making a dough, a man is kneading dough, a man is making a aata, a man is kneading dough, a man is kneading dough, a man is kneading dough, a chef is rolling the dough, a man kneads some dough, the person is cooking, a man is kneading dough on the kitchen counter, a man is kneeding a ball of dough, the man rolled the dough, a man is mixing the dough, a man kneads dough, a man is kneeding dough, a man is preparing flour, a man is kneading dough, a man kneads dough, a man is making the pasta, a man is kneading a handful of dough
210	a man is dancing	a man fights two gunmen, a scene from something weird the sinister monk, men are fighting, men are fighting each other, they are fighting, men are fighting, men are fighting, a man fights men with guns, some man are fighting each other, men are fighting, three men get in a fight, the men are fighting, some men are fighting, four men are fighting and one man throws an armed man over his shoulder onto the ground, the men fought the robbers off, the men fought outside in the dark, featuring a film, at dartwood hall a boarding school for girls its discovered that the lat l, an unarmed man is fighting an armed man, some men are fighting, men are fighting, several men are fighting, the men are in a fight, some people is fighting, men are fighting, something weird the sinster mork, the group of men are fighting, some men are fighting, the person is shooting wih gun, a martial artist defeats several men with guns, movie the sinister monk enjoy, a man is hold the other man from his back, a group of men are fighting, several men fight and a gun discharges, a fight has started among few guys, men attack other men who have guns, the people are fighting behind the wall, two men are holding a man at gunpoint when a fourth man sneaks up and attacks one of the two, men are fighting
211	a dog is playing	the dog playing in the water tray, a dog splashes in a small tub of water, puppy bathing in a tub, a dog is playing with water in a small tub, the dog drank his bath water, a puppy is playing in a plastic bath and drinking the water, cute dog playing inside of mini tub, a puppy is drinking water, a lab is in a tub with water, a dog is sitting in a tub of water, the dog is sitting in the tub, a dog is eating the water as he takes a bath, a dog is playing in the water, a dog is trying to eat the bath tub, a puppy is playing with water in a tub, a dog is sitting and playing in a tub filled with water, the dog sat in the bathtub and drank the water, a puppy is sitting in his bath tub bath, a dog is taking a bath, a dog is laying in a tub of water playing, a dog is bathing in a bath tub, a puppy bathing in a tub, a dog drinks its bath water, a dog is taking a bath and he is biting and pawing at the water, the dog is in a tub of water, a dog is lying in a tub of water, a puppy is playing in the water, the dog is playing water, the dog is drinking water from his bathtub, a dog sits and plays in a tub of water, a dog taking bath in a tub which is placed in a open area, a dog swimming in the water, a little puppy bathing in tub, a puppy plays in its bath tub, a dog is taking bath and drinking water, a puppy splashes around in a tub of water, a dog is bathing in a tub with water, labrador puppy in a large basin of water outside just playing, a dog is having fun in a tub of water, a dog is sitting in a small tub of water and frolicking in it, a yellow lab puppy plays in the water, a dog is playing in a water tub, a dog plays in a trough of water, a dog is in a tub of water, a puppy taking a bath, the dog is in a tub of water, a dog is playing in a small bath tub, a dog is sitting and pawing in a tub of water, a puppy is sitting in a small water tub, a dog is playing in a small tub of water, a puppy is playing in a tub of water, a puppy bathing and playing with water, a labrador is sitting and playing inside a white tub filled with water, a dog is sitting in a basin of water and playing with the water, a puppy is playing in a tub of water
212	a woman is slicing a carrot	a woman is cutting some tofu into cubes, a lady is cutting the butter, a woman is slicing tofu, a woman cuts tofu into rectangles, the women is cutting the something, a women is making dish, a girl is cutting a cheese, a woman is slicing tofu, the woman is dicing tofu, a lady making pieces of cheese with knife, a woman is cutting tofu, a woman is slicing butter, a woman is slicing tofu into cubes, a woman is slicing tofu into rectangular sticks, the woman is slicing tofu, the woman is slicing tofu, she is cutting the something, a man cooking his kichen, a woman slices tofu, a woman is slicing up some butter, a woman is slicing tofu, a woman makes vertical cuts across a slab of tofu using a knife, a chef is slicing tofu, a woman is cutting tofu into cubes, a woman is slicing a block of tofu into small rectangles, tofu is being sliced, a woman is slicing tofu into strips, a women is slicing up tofu, the lady sliced the tofu, a woman is slicing tofu
213	a man is cooking	the man is cutting eggplant, the person is cooking, a man is slicing an eggplant, a man coking, a person slices eggplant, he is cooking, a man cuts up eggplant, a man chopping up a vegetable, a man is cutting a vegetable, the man show how to cook and prepare the brinjal kothsu, the man sliced the eggplant, a man explains how to cook, a man is slicing eggplant, a man is slicing brinjal, vangi batata bhaji, the man cut the eggplant, aditay bal chkale india for cooke progame is vangi batata bhaji for any traning, a man is cutting a purple skinned vegetable into pieces, a man is cutting an eggplant, a man is slicing an eggplant, a man is cutting up a tubular looking white vegetable with a purple rind, the man is slicing eggplant, a man is cutting a vegetable, a guy is slicing food, a man is cutting an eggplant, aditya bal is talking about how to make vangi batata bhaji, a man is slicing some eggplants, a man is slicing brinjals, a man is cutting a vegetable, a man is slicing a vegetable, a man chops slender violet brinjals into two and thereafter slices them at the center, a man is chopping egg plant, a man cooking his kichen, a man is slicing an eggplant into pieces
214	a man is cooking his kichen	a girl is putting a fish on the grill, a woman is grilling a piece of fish, a woman is placing a fish in a grill, a woman is placing a sea creature on a grill, the woman is grilling fish, the women is cooking, a woman is putting a fish in a rack to cook, a woman places a piece of raw fish on a small grill, a woman is frying a fish, a woman cooks a fish on a small indoor grill, a woman is placing a fish on the grill, a woman is grilling shrimp, a woman putting a fish in a pan fryer, someone is cooking some meat, a woman is putting a fish on bbq driller, a woman is putting a fish in a dish, a chef is placing raw seafood on a grill, a man cooking his kichen, a woman is putting a fish on a grill, a woman puts some fish in a grill, the woman is grilling fish, a woman is grilling fish, a lady making a dish with fish, a woman puts fish on a rack to cook, a piece of fish is placed on the cooker, the women is preparing foos, the lady grilled the fish, a woman is grilling a fish, a woman is cooking fish
215	a man is dancing	a man is fighting with a dummy, a man is beating up a boxing dummy, the man is fighting with the dummy, a man falls kicking a manican, a man kickboxes and punches a toy torso of a man which eventually falls on the ground, the men practicing, a boy is kicking a toy, funny video, the man is kicking and hitting a dummy, a man kicking a dummy falls down, a man is kickboxing with a manikin, a man is kick boxing a manikin, a man is punching a dummy, each time a man karate kicks a mannequin he falls down so he finally starts punching the mannequin with his fists until it falls, a man is kicking a mannequin, a man is hitting a fake person, a man is kicking a dummy, the man practiced kicks and hits on a dummy, a man kicking a dummy falls down, the man is sparring with a dummy, a man is boxing a dummy and falling down, a man fights a mannequin, the man is practicing, a man attacks a dummy, a man is boxing with a dummy, the man practiced martial arts on a dummy, a man fights a dummy and loses, a man is working out, a man is fighting with statue, a man is kicking a punching dummy, a man fighting, a man kicks a dummy and falls, a man is fighting with a wig
216	a man is playing with a ball	a man is pouring drink in the grass, a man throws beer on a nikon camera, a men is dropped out the water, the boy threw the drink on the camera, a man is saying about digital camera, a boy throwing a coffie gillas, the boy threw the drink on the camera, a man is pouring a drink on a camera, a man is drinking something out of a plastic cup and then he throws the contents of the cup on a camera that is sitting nearby, a man spills a drink on a camera, a man sips a drink and throws in on a camera placed on a parapet wall beside him, a man throws some tea onto a camera, a guy is throwing coffee on a camera, a man throws his drink on a camera, a man spills a drink on a camera, a man throws a drink on a camera, a man is pour the juice, a boy pouring something on a camera, the man threw a cup of coffee on the camera, a man pours a cup of liquid on a camera, a man poured a drink onto a camera, a man pours tea on a nikon camera, the boy threw coffee on the camera, a man is poring something to a camera, a guy pours liquid onto his camera, a boy takes a drink from a plastic cup makes a face and tosses the liquid toward some plants hitting a camera sitting on the ledge, a man tosses his drink onto a camera, the boy threw the coffee onto the camera, boy throwing tea on camera, a man is drinking coffee and throws it, a man pouring coffee on a camera
217	a cat is playing	little dogs are fighting, a puppy is climbing on top of another puppy, puppies at play, the puppies are playing, two dogs were playing, two puppies are fighting each other, puppies are playing and wrestling, puppies playing in their cage, a puppies are playing on the news paper, two puppies are having a play fight, two puppies are playing on the newspapers, two puppies are playing, puppies are playing with the newspaper, puppies play in a pen, two puppies are wrestling on top of newspaper, puppies are fighting in a cage, the puppies wrestled in the cage, dogs are fighting for news paper, puppies are playing, puppies are playing, puppies are playing, a small dog on fire, 2 puppies crawling over each other, the dogs are fighting, three puppies playing in a cage, three puppies playing, the puppy is biting his brother, puppies are fighting over the newspapers, a group of puppies are wrestling and playing, one puppy is biting another puppy, two puppies are playing, baby dogs are playing, fighting over the newspapers, two puppies are wrestling, puppies playing with other, some puppies are playing, two puppies are playing, two puppies are playing, the puppies are fighting each other, puppies were fighting each other for a newspaper, puppies wrestle, a brown puppy is climbing and biting the back of a black puppy as the two of them stand on sheets of newspaper, three puppies are playing with each other, two young puppies are shown tumbling around playing with each other, a puppy nips at another puppy, three puppies playing with each other and one of them biting the other one, two puppies are wrestling, puppies are playing in a cage, a puppy climbs on another puppy, two puppies are playing themselves, thre puppy are fighting over the news paper, small dog kids are fighting on news papers, some doggys are playing to each other, two puppies are playing in a cage, two puppies are fighting, two puppies playing, puppies are playing, two pups wrastle with one another, some puppy fighting over the newspapers, the small dogs playing, the pupplies played in the cage, two puppies are playing on the news paper, two puppies are playing
218	a man is dancing	two women are dancing, two women are dancing in the living room, two women are dancing to music with each other in the drawing room, two woman are dancing in the room, two girls are dancing with funny, two women are dancing, women are dancing, two women are dancing around in a circle with arms linked, two women are dancing, two ladies dancing happily with each other, two women dance together, two women are dancing, two girls danced in circles in the living room, two young women are dancing, two people dance together, two girls are dancing, two women are dancing, two women are dancing, two girls are dancing, two women are linking arms and dancing in circle in a living room, two women are dancing in a circle, a segment of americas top model television show which is about drag queens, two women are dancing, a women entering into the room, two girls performing some sort of dance steps in a drawing room, the women are dancing, very beautiful girls, a women having a funny moment, two girls are dancing in a living room, two women are dancing, models dancing in living room, two women are dancing around in the living room, two women is dancing, two girls are dancing, two girls are dancing, two women dance around, two people are dancing, two girls are dancing, women are dancing, two girls are dancing, two girls are dancing, two girls are dancing, two girls are dancing in a room, two women are dancing together, two girls dance in a circle, the women are dancing, two girls danced in the living room, two girls are dancing in the living room, two girls are dancing
219	a man is riding a scooter	two young boys dance around, two kids dance in circles, the children are playing in the park, two kids are dancing outside, two kids are dancing under the tree, two children are chilling, two boys are playing, two boys are dancing outdoors, two little boys are dancing, two small kids dancing and enjoying themselves to their glory, two kids are dancing in fron of the tree, two little boys are playing, two small boys dancing outside, two little boys are dancing on the road, the little boys are dancing, babys are playing, two little boys dance, two kids are dancing together, two boys are dancing, two bays are dancing, two children dancing, two little boys are skipping and dancing around, two little boys are dancing outside, two kids are dancing, two little boys are dancing, a two small boys are playing, two young boys are dancing, two children are playing, two childrens josh and leo dancing and playing on the floor, two children are dancing on a sidewalk, two little boys dancing, two boys are dancing, a little boy dances around his younger brother, kids are very much entertained, they are dancing and playing together, two babies are dancing, two children playing an garden, children are dancing, the cute two boys are enjoying each other with dance, two children are dancing around each other, two little kids are dancing in front of a tree, two boys are dancing, two boys are dancing, two boys are dancing, two kids are dancing, the boys jumped for joy outside, two kids are dancing, josh and leo are dancing in an open area, two children are dancing, two kids are dancing, two small children are jumping and playing, two children are playing, two little kids jump and dance around, the boys are dancing, two little boys are hopping and enjoying by themselves in an outdoor location, two little boys are dancing in front of a tall tree, two children were playing, two child dancing, the boy is dancing outside, two children are dancing, two kids are dancing each other
220	a man is playing a violin	a woman dancing in front of a microphone begins to sing while accompanied by a man on a keyboard, a women is dancing, a band is performing on a stage out side, the woman is dancing, a woman is dancing, the girl danced to the music on the grass, a man plays keyboards while a woman sings and dances, a woman is dancing, a band is playing on stage, a woman is dancing and singing while a man plays piano, a woman dances on a stage, a woman is dancing, a girl dancing and singing, excellent dancing girl, a girl singing a song, a woman is dancing on a stage, a girl is dancing, a woman is dancing, a girl is singing and dancing, a woman dances while a man plays a keyboard, a woman is dancing, a woman is dancing while a man plays a keyboard, the lady danced and sang on the grass to music, a woman is dancing while a man plays the keyboard, a man and woman are dancing, a woman is dancing on a stage and a man is playing a keyboard, a woman dances while a man plays the keyboard, a lady is singing, a woman is dancing on stage, a band is playing on a stage, a lady is singing, the boy is playing the music ans girl is dancing, the woman is dancing and singing, a woman is dancing in front of a microphone while a man is playing a keyboard instrument, a lady is dancing
221	a cat is playing	the puppy dog is playing with the another dog, two puppies are playing, two dogs play, two small puppy is playing, two dogs are playing, the two puppys are playing with each other, a puppy dog playing in met, two dogs are hugging each other, two puppies are playing with each other, two dogs are barking and playing, the puppies were playing with each other, very funny puppy video, the puppies played together on the patio, a puppy is running, two dogs are playing, the puppies are playing, two puppies are playing, two dogs are playing, two dogs are playing with each other, puppies playfight, two puppies are playing, the puppies wrestled on the deck, two puppies are playing, the dogs played on the porch together, two puppies play with each other, two puppies are playing, the dogs are playing, two puppies are playing, two puppies are playing together, two dogs are playing, a dog is playing, two puppy playing, two puppies are playing with each other, two puppies are wrestling and nipping at each other
222	a man is dancing	a trained monkey understands peoples orders in a japanese tavern, a monkey is giving people a beverage, trained monkey supplies hot drink, a monkey walks down a hallway, a monkey is being a waiter in japan city, a monkey is walking inside the hotel with a bottle, a monkey is walking around, monkey had weared a shirt, a monkey delivers a drink, the monkey walked down the hall to the people, monkey is serving wine, a monkey brings a bottle of saki to a table of people, a monkey walks down a hallway, the monkey is carrying bottle, a monkey in clothes is walking around, a monkey working as a waiter, the monkey walked down the hall to the people, a monkey delivers a bottle to the counter, a monkey walks across a restaurant, a monkey carries a bottle of wine to some customers in a restaurant, a monkey serves people wine, a monkey is walking in a restaurant, monkey business monkeys as waiters in japan, a monkey is serving drinks, a monkey serves a bottle of beberage in a japanese shop, a monkey is acting as a waiter, in japan a restaurant is using two monkeys as a waiter to serve hot towels, a monkey is carrying a bottle, a monkey is walking with a bottle, a monkey is serving a bottle to a group of people, a monkey is running towards people, a monkey wearing a kimono carries a bottle of wine through a restaurant, the monkey is doing work, a monkey wearing clothes waits on customers in a restaurant, a monkey is carrying a bottle of wine to customers, monkey dressed us as waiter, a monkey serves customers in a restaurant, a monkey trying to do a mans work, a monkey is doing business, a monkey is serving as a waiter, a monkey serving a wine, a monkey is bringing a bottle of wine to a table in a restaurant, a monkey serving the customers in a restaurant in japan, a monkey serving in a restaurant is delivering a bottle of liquor to a group of customers, the monkey is serving a beer bottle, a monkey in a kimono is carrying wine to a man, a monkey is walking in a shop, using monkey as a waiter in japan, a walking monkey delivers a bottle of liquor, monkey walking down isle, a monkey is walking about, a news of a monkey, a monkey is waiting tables in a restaurant, a monkey working as a waiter, a monk is waiting tables, a monkey is serving people a drink, a monkey serves a drink to people, a monkey is searching something, a monkey waits on people in a restaurant, a monkey wearing a checked shirt is carrying a liquor bottle to the billing counter in a store, a monkey brings out a bottle of wine
